owner,sensor,date,latitude,longitude,vertical_datum,sea_water_temperature,qcFlag 
TABS,ioos:station:wmo:42043:1,2017-07-03T00:30:00Z,28.9818,-94.9186,-2.0,29.71,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T01:00:00Z,28.9818,-94.9186,-2.0,29.69,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T01:30:00Z,28.9818,-94.9186,-2.0,29.61,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T02:00:00Z,28.9818,-94.9186,-2.0,29.54,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T02:30:00Z,28.9818,-94.9186,-2.0,29.52,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T03:00:00Z,28.9818,-94.9186,-2.0,29.44,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T03:30:00Z,28.9818,-94.9186,-2.0,29.41,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T04:00:00Z,28.9818,-94.9186,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T04:30:00Z,28.9818,-94.9186,-2.0,29.31,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T05:00:00Z,28.9818,-94.9186,-2.0,29.25,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T05:30:00Z,28.9818,-94.9186,-2.0,29.17,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T06:00:00Z,28.9818,-94.9186,-2.0,29.11,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T06:30:00Z,28.9818,-94.9186,-2.0,29.09,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T07:00:00Z,28.9818,-94.9186,-2.0,29.04,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T07:30:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T08:00:00Z,28.9818,-94.9186,-2.0,28.96,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T08:30:00Z,28.9818,-94.9186,-2.0,28.94,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T09:00:00Z,28.9818,-94.9186,-2.0,28.94,11111222 
