,date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
4591,2017-09-06 10:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1008,24.8,21.73,28.7,5.890916737
4592,2017-09-06 10:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1010,24,21.82,28.7,5.658780787
4593,2017-09-06 11:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1010,23.5,21.79,28.5,6.119297345
4594,2017-09-06 11:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1010,23.2,21.78,28.4,5.870579188
4595,2017-09-06 12:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1010,22.8,21.77,28.4,6.424079701
4596,2017-09-06 12:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1010,22.4,21.77,28.4,5.834595102
4597,2017-09-06 13:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1011,22.7,21.78,28.4,6.661291166
4598,2017-09-06 13:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1011,22.8,21.73,28.4,6.326649982
4599,2017-09-06 14:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.9,21.68,28.3,6.418488919
4600,2017-09-06 14:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.2,21.65,28.3,7.127482024
4601,2017-09-06 15:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.6,21.6,28.3,7.025731279
4602,2017-09-06 15:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,21.58,28.3,6.891770455
4603,2017-09-06 16:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.8,21.52,28.3,7.046048538
4604,2017-09-06 16:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.4,21.45,28.2,6.792827099
4605,2017-09-06 17:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.5,21.37,28.2,7.429468352
4606,2017-09-06 17:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.7,21.34,28.2,7.072877774
4607,2017-09-06 18:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.6,21.31,28.1,8.038438903
4608,2017-09-06 18:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23,21.31,28.2,6.876954268
4609,2017-09-06 19:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23.4,21.25,28.3,6.677200012
4610,2017-09-06 19:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.4,21.22,28.5,6.439604025
4611,2017-09-06 20:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,23.6,21.13,28.5,6.204844881
4612,2017-09-06 20:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,24,21.12,28.6,5.639326201
4613,2017-09-06 21:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,24.1,21.01,28.7,6.015189108
4614,2017-09-06 21:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,24.6,20.98,28.7,5.57976702
4615,2017-09-06 22:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,24.6,21.03,28.7,5.274779616
4616,2017-09-06 22:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,24.5,21.06,28.7,5.554745719
4617,2017-09-06 23:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,24.5,21.04,28.7,5.514145446
4618,2017-09-06 23:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,24.5,21.1,28.6,5.25023809
4619,2017-09-07 00:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,24.4,21.02,28.6,4.89902031
4620,2017-09-07 00:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,24.2,21.06,28.5,5.36041976
4621,2017-09-07 01:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,24.1,21.04,28.5,5.404377855
4622,2017-09-07 01:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,24.1,21.04,28.4,5.431804488
4623,2017-09-07 02:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.9,20.19,28.2,5.914473772
4624,2017-09-07 02:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23.9,19.84,28.2,6.110360055
4625,2017-09-07 03:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.7,20.33,28.3,6.560464923
4626,2017-09-07 03:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.5,20.1,28.1,6.930007215
4627,2017-09-07 04:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23.3,20.39,28.1,6.593580211
4628,2017-09-07 04:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.3,20.28,28.1,5.94831909
4629,2017-09-07 05:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.3,20.52,28.1,6.065945928
4630,2017-09-07 05:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.1,20.53,28.1,6.149186938
4631,2017-09-07 06:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,23.1,20.56,28,6.152479175
4632,2017-09-07 06:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,20.68,28,6.374927451
4633,2017-09-07 07:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,20.74,28,5.916696714
4634,2017-09-07 07:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.9,20.91,28,6.179773459
4635,2017-09-07 08:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.8,20.83,27.9,6.235198473
4636,2017-09-07 08:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,20.88,27.9,6.656613253
4637,2017-09-07 09:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1174,22.5,20.93,27.9,5.893564287
4638,2017-09-07 09:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.5,20.81,27.8,6.17635815
4639,2017-09-07 10:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.4,20.75,27.8,6.595126989
4640,2017-09-07 10:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.3,20.77,27.8,6.937665313
4641,2017-09-07 11:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.1,20.74,27.7,7.059922096
4642,2017-09-07 11:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22,20.66,27.7,6.544807102
4643,2017-09-07 12:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,21.8,20.62,27.7,6.859453331
4644,2017-09-07 12:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1107,22.4,20.43,27.6,7.19847206
4645,2017-09-07 13:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.9,20.19,27.6,6.974883512
4646,2017-09-07 13:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,22.9,20.09,27.7,6.420778769
4647,2017-09-07 14:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.1,19.91,27.7,6.601939109
4648,2017-09-07 14:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23.2,19.74,27.7,6.14550242
4649,2017-09-07 15:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.2,19.61,27.7,5.920540516
4650,2017-09-07 15:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1141,23.2,19.45,27.7,6.302578837
4651,2017-09-07 16:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.2,19.34,27.7,5.547332692
4652,2017-09-07 16:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.2,19.28,27.8,5.690430564
4653,2017-09-07 17:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.3,19.22,27.8,5.90160995
4654,2017-09-07 17:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.2,19.15,27.8,5.452971667
4655,2017-09-07 18:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.2,19.14,27.8,4.976203372
4656,2017-09-07 18:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.2,19.28,27.8,5.250990383
4657,2017-09-07 19:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.2,19.35,27.7,4.883379977
4658,2017-09-07 19:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23,19.27,27.8,5.159263513
4659,2017-09-07 20:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23,19.29,27.9,4.825639854
4660,2017-09-07 20:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23,19.29,27.8,4.832163077
4661,2017-09-07 21:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1090,22.9,19.31,27.9,4.933984191
4662,2017-09-07 21:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.9,19.31,27.8,5.063200569
4663,2017-09-07 22:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23,19.3,27.9,4.94361204
4664,2017-09-07 22:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.9,19.29,27.8,5.210614167
4665,2017-09-07 23:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,19.2,27.8,5.15340664
4666,2017-09-07 23:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.9,19.16,27.8,4.813366805
4667,2017-09-08 00:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.8,19.15,27.8,5.264190346
4668,2017-09-08 00:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,19.13,27.8,5.070039448
4669,2017-09-08 01:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.6,19.14,27.8,5.061877122
4670,2017-09-08 01:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.5,19.11,27.7,4.960040322
4671,2017-09-08 02:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.7,19.12,27.7,5.030089462
4672,2017-09-08 02:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.6,19.23,27.7,4.760724735
4673,2017-09-08 03:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.7,19.24,27.7,4.926469324
4674,2017-09-08 03:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.7,19.31,27.6,5.314978833
4675,2017-09-08 04:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.8,19.28,27.5,5.123055729
4676,2017-09-08 04:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.8,19.25,27.5,5.440229775
4677,2017-09-08 05:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,19.22,27.5,5.861032332
4678,2017-09-08 05:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,23,19.22,27.5,5.541525061
4679,2017-09-08 06:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.1,19.21,27.5,6.120294111
4680,2017-09-08 06:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23,19.21,27.5,6.18728535
4681,2017-09-08 07:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,19.23,27.5,5.86054605
4682,2017-09-08 07:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,19.29,27.5,6.137141028
4683,2017-09-08 08:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.8,19.32,27.5,6.255981138
4684,2017-09-08 08:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,19.41,27.5,6.385178149
4685,2017-09-08 09:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.7,19.45,27.4,5.881717436
4686,2017-09-08 09:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,19.55,27.5,5.920135134
4687,2017-09-08 10:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,19.61,27.4,6.331334772
4688,2017-09-08 10:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,19.75,27.4,6.144371408
4689,2017-09-08 11:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.5,19.86,27.4,6.536436338
4690,2017-09-08 11:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.5,20.03,27.4,6.434112215
4691,2017-09-08 12:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.5,20.09,27.4,6.426227509
4692,2017-09-08 12:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,22.8,20.21,27.3,5.704892637
4693,2017-09-08 13:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.4,20.7,27.4,6.576815339
4694,2017-09-08 13:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.6,21.56,27.4,6.08740503
4695,2017-09-08 14:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.7,22.04,27.3,6.212608148
4696,2017-09-08 14:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.9,22.23,27.2,5.835040703
4697,2017-09-08 15:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.8,22.26,27.2,5.502045074
4698,2017-09-08 15:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23.6,23.29,27.3,5.800387918
4699,2017-09-08 16:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.6,23.14,27.4,5.503907703
4700,2017-09-08 16:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.5,23.01,27.4,5.072800016
4701,2017-09-08 17:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.5,22.94,27.5,4.856439025
4702,2017-09-08 17:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.3,22.85,27.5,4.904936289
4703,2017-09-08 18:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.3,22.75,27.6,5.112201092
4704,2017-09-08 18:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,23.2,22.64,27.6,4.593647788
4705,2017-09-08 19:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,22.9,22.54,27.6,5.21993295
4706,2017-09-08 19:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.9,22.47,27.7,5.103929858
4707,2017-09-08 20:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.8,22.33,27.7,4.927514586
4708,2017-09-08 20:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,22.28,27.7,4.945139027
4709,2017-09-08 21:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.8,22.25,27.7,4.927413114
4710,2017-09-08 21:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.8,22.24,27.7,5.057212671
4711,2017-09-08 22:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.9,22.22,27.7,4.791763767
4712,2017-09-08 22:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.8,22.2,27.7,5.333488539
4713,2017-09-08 23:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,22.21,27.7,4.792348067
4714,2017-09-08 23:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.9,22.2,27.7,4.89605964
4715,2017-09-09 00:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.8,22.19,27.7,5.268178053
4716,2017-09-09 00:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.6,22.21,27.7,5.12782605
4717,2017-09-09 01:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.7,22.21,27.6,5.600080357
4718,2017-09-09 01:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.9,22.2,27.6,5.26758009
4719,2017-09-09 02:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23,22.25,27.6,5.724412634
4720,2017-09-09 02:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.3,22.26,27.6,5.685771715
4721,2017-09-09 03:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.4,22.31,27.5,6.019975083
4722,2017-09-09 03:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.4,22.32,27.5,6.043980476
4723,2017-09-09 04:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.5,22.32,27.5,5.800862005
4724,2017-09-09 04:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23.5,22.38,27.5,6.092963154
4725,2017-09-09 05:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,23.5,22.36,27.5,5.549234181
4726,2017-09-09 05:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.4,22.31,27.5,5.411330705
4727,2017-09-09 06:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.3,22.3,27.4,5.570143625
4728,2017-09-09 06:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.2,22.34,27.4,5.600142855
4729,2017-09-09 07:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23.1,22.36,27.4,5.713501553
4730,2017-09-09 07:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23,22.39,27.3,5.516593152
4731,2017-09-09 08:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,23,22.42,27.3,5.033974573
4732,2017-09-09 08:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.8,22.47,27.3,5.69380365
4733,2017-09-09 09:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,22.6,22.54,27.3,5.337312058
4734,2017-09-09 09:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1011,22.5,22.54,27.3,5.170551228
4735,2017-09-09 10:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22.5,22.57,27.2,5.474029594
4736,2017-09-09 10:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,22,22.81,27.1,6.130073409
4737,2017-09-09 11:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,21.9,23.12,27,5.439007262
4738,2017-09-09 11:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1012,21.8,23.72,27.1,5.140671162
4739,2017-09-09 12:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,21.9,23.41,26.8,5.083345355
4740,2017-09-09 12:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1013,21.9,24.33,27.1,5.374476719
4741,2017-09-09 13:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22.1,24.39,27.1,5.586447888
4742,2017-09-09 13:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,21.9,24.43,27.2,5.730619513
4743,2017-09-09 14:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22,24.24,27.1,5.36530521
4744,2017-09-09 14:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,22.1,23.73,27,5.082568248
4745,2017-09-09 15:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,22,23.55,27.1,5.064266976
4746,2017-09-09 15:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,21.5,23.51,27.1,5.19804771
4747,2017-09-09 16:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,21.6,23.74,27.1,5.066932011
4748,2017-09-09 16:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1014,21.3,23.77,27.2,4.757741061
4749,2017-09-09 17:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1015,21.7,23.74,27.3,4.982218381
4750,2017-09-09 17:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,22,23.74,27.3,5.371489551
4751,2017-09-09 18:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,22.4,23.45,27.4,5.808037534
4752,2017-09-09 18:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,22.4,23.35,27.5,5.130896608
4753,2017-09-09 19:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1021,22.8,23.31,27.5,5.522689562
4754,2017-09-09 19:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1020,20.7,23.35,27.6,5.270237186
4755,2017-09-09 20:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1026,19.7,23.43,27.6,5.111878324
4756,2017-09-09 20:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1029,22.4,23.48,27.6,5.476358279
4757,2017-09-09 21:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1029,21.1,23.56,27.6,5.56072837
4758,2017-09-09 21:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1029,23.1,23.57,27.7,5.120703077
4759,2017-09-09 22:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1028,23.2,23.94,27.6,4.801760094
4760,2017-09-09 22:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1028,23.4,23.96,27.6,4.614000433
4761,2017-09-09 23:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1025,23.6,24.01,27.6,4.250599958
4762,2017-09-09 23:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1024,23.3,24.09,27.6,4.31236594
4763,2017-09-10 00:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1020,23.5,24.41,27.5,4.887617006
4764,2017-09-10 00:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1019,23.5,24.74,27.4,5.001199856
4765,2017-09-10 01:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1018,23.6,24.71,27.5,5.568069683
4766,2017-09-10 01:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1018,23.7,24.92,27.5,6.63
4767,2017-09-10 02:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,23.7,24.66,27.4,6.050718966
4768,2017-09-10 02:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,23.6,24.65,27.4,5.953326801
4769,2017-09-10 03:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,23.4,24.88,27.4,6.157637534
4770,2017-09-10 03:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,21.1,24.94,27.4,6.611051354
4771,2017-09-10 04:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,21.7,25.03,27.4,6.471135913
4772,2017-09-10 04:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,22.8,24.82,27.4,6.448294348
4773,2017-09-10 05:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,22.9,24.81,27.3,6.475191117
4774,2017-09-10 05:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1018,22.9,24.66,27.2,6.579247677
4775,2017-09-10 06:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1018,22.2,24.67,27.2,6.721703653
4776,2017-09-10 06:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1018,22.5,24.81,27.2,6.737655379
4777,2017-09-10 07:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,22.6,24.79,27.2,6.683666658
4778,2017-09-10 07:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1019,22.5,24.66,27.2,6.356736584
4779,2017-09-10 08:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,22.3,24.77,27.2,6.366050581
4780,2017-09-10 08:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1023,22.3,24.93,27.2,5.900923657
4781,2017-09-10 09:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1021,22.1,24.87,27.2,6.260774712
4782,2017-09-10 09:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,22.2,24.94,27.2,5.854989325
4783,2017-09-10 10:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1021,21.6,24.88,27.1,6.352991421
4784,2017-09-10 10:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1021,21.9,24.99,27.2,6.536665817
4785,2017-09-10 11:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,21.9,24.95,27.1,5.900508453
4786,2017-09-10 11:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1019,21.7,24.99,27.1,5.996332212
4787,2017-09-10 12:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1020,21.6,25.09,27.1,6.564525878
4788,2017-09-10 12:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,21.9,25.12,27.1,6.281942375
4789,2017-09-10 13:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1024,22.5,25.13,27.1,6.303173804
4790,2017-09-10 13:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1025,22.8,25.08,27.1,5.570008977
4791,2017-09-10 14:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1025,22.5,25.07,27.1,5.533760024
4792,2017-09-10 14:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1023,22,25.19,27.2,4.952978902
4793,2017-09-10 15:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1023,21.5,24.67,27.1,4.47925217
4794,2017-09-10 15:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1023,21.8,24.66,27.1,4.945270468
4795,2017-09-10 16:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1022,21.5,23.98,27.1,5.445456822
4796,2017-09-10 16:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1050,21.9,24.19,27.1,5.509718686
4797,2017-09-10 17:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1025,22.3,25.02,27.3,4.891237062
4798,2017-09-10 17:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1080,22.6,25.25,27.4,5.170348151
4799,2017-09-10 18:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1028,23,25.4,27.5,5.084191184
4800,2017-09-10 18:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1030,23.3,25.47,27.5,4.995167665
4801,2017-09-10 19:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1030,23.6,25.5,27.5,5.266896619
4802,2017-09-10 19:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1033,23.7,25.65,27.6,5.340833268
4803,2017-09-10 20:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1034,24,25.72,27.6,5.148718287
4804,2017-09-10 20:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1032,23.1,25.72,27.6,5.592360861
4805,2017-09-10 21:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1032,21.8,25.64,27.6,5.034570488
4806,2017-09-10 21:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1031,24.3,25.67,27.6,5.69941225
4807,2017-09-10 22:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1029,24.7,25.85,27.6,5.12652904
4808,2017-09-10 22:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1028,24.7,26.09,27.6,5.330309559
4809,2017-09-10 23:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1024,24.9,26.3,27.6,4.792076794
4810,2017-09-10 23:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1021,24.9,26.52,27.6,5.114968231
4811,2017-09-11 00:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,24.6,26.33,27.5,5.664671217
4812,2017-09-11 00:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,24.5,26.45,27.4,5.724657195
4813,2017-09-11 01:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,24.3,26.31,27.4,5.720734219
4814,2017-09-11 01:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,24.1,26,27.3,5.815883424
4815,2017-09-11 02:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1017,24,25.71,27.3,5.790552651
4816,2017-09-11 02:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.4,25.62,27.2,6.002041319
4817,2017-09-11 03:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.6,25.45,27.2,6.444850658
4818,2017-09-11 03:30:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,23.5,25.33,27.1,6.252239599
4819,2017-09-11 04:00:00+00:00,wmo_42043_1,28.9818,-94.9186,1016,22.8,25.03,27,6.292288932
