owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T22:42:00Z,29.6817,-94.985,0,2.2,76,2.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T23:42:00Z,29.6817,-94.985,0,1.7,122,2.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T00:42:00Z,29.6817,-94.985,0,1.4,132,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T01:42:00Z,29.6817,-94.985,0,2.1,104,2.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T02:42:00Z,29.6817,-94.985,0,2.7,119,3.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T03:42:00Z,29.6817,-94.985,0,2.9,109,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T04:42:00Z,29.6817,-94.985,0,2.4,103,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T05:42:00Z,29.6817,-94.985,0,0.4,152,1.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T06:42:00Z,29.6817,-94.985,0,0.8,63,1.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T07:42:00Z,29.6817,-94.985,0,1.8,282,2.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T08:42:00Z,29.6817,-94.985,0,1.7,262,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T09:42:00Z,29.6817,-94.985,0,2.8,269,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T10:36:00Z,29.6817,-94.985,0,2.4,279,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T11:42:00Z,29.6817,-94.985,0,2.2,284,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T12:42:00Z,29.6817,-94.985,0,1.6,290,2.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T13:42:00Z,29.6817,-94.985,0,1.6,12,3.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T14:42:00Z,29.6817,-94.985,0,2.7,311,3.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T15:42:00Z,29.6817,-94.985,0,2.8,317,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T16:42:00Z,29.6817,-94.985,0,3.3,304,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T17:42:00Z,29.6817,-94.985,0,4.2,336,7.5,'1111122
