network,platform,latitude,longitude,date,relative_humidity,qcFlag 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T03:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T03:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T03:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T03:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T04:00:00Z,69.1,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T04:00:00Z,69.1,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T04:00:00Z,74.9,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T04:00:00Z,74.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T04:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T04:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T04:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T04:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T04:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T04:30:00Z,69.4,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T04:30:00Z,69.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T04:30:00Z,73.2,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T04:30:00Z,73.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T04:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T04:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T04:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T04:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T04:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T05:00:00Z,69.6,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T05:00:00Z,69.6,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T05:00:00Z,75.4,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T05:00:00Z,75.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T05:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T05:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T05:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T05:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T05:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T05:30:00Z,76.8,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T05:30:00Z,76.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T05:30:00Z,77.1,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T05:30:00Z,77.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T05:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T05:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T05:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T05:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T05:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T06:00:00Z,77.9,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T06:00:00Z,77.9,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T06:00:00Z,77.8,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T06:00:00Z,77.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T06:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T06:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T06:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T06:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T06:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T06:30:00Z,75.5,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T06:30:00Z,75.5,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T06:30:00Z,77.2,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T06:30:00Z,77.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T06:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T06:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T06:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T06:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T06:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T07:00:00Z,76.6,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T07:00:00Z,76.6,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T07:00:00Z,74.4,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T07:00:00Z,74.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T07:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T07:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T07:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T07:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T07:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T07:30:00Z,75.7,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T07:30:00Z,75.7,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T07:30:00Z,74.8,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T07:30:00Z,74.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T07:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T07:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T07:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T07:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T07:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T08:00:00Z,76.3,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T08:00:00Z,76.3,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T08:00:00Z,78.3,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T08:00:00Z,78.3,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T08:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T08:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T08:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T08:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T08:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T08:30:00Z,76.6,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T08:30:00Z,76.6,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T08:30:00Z,76.4,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T08:30:00Z,76.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T08:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T08:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T08:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T08:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T08:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T09:00:00Z,77.7,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T09:00:00Z,77.7,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T09:00:00Z,76.9,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T09:00:00Z,76.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T09:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T09:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T09:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T09:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T09:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T09:30:00Z,76.2,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T09:30:00Z,76.2,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T09:30:00Z,77.5,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T09:30:00Z,77.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T09:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T09:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T09:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T09:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T09:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T10:00:00Z,76.6,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T10:00:00Z,76.6,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T10:00:00Z,76.6,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T10:00:00Z,76.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T10:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T10:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T10:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T10:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T10:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T10:30:00Z,75.3,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T10:30:00Z,75.3,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T10:30:00Z,77.4,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T10:30:00Z,77.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T10:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T10:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T10:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T10:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T10:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T11:00:00Z,76.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T11:00:00Z,76.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T11:00:00Z,77.1,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T11:00:00Z,77.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T11:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T11:30:00Z,77.2,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T11:30:00Z,77.2,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T11:30:00Z,78.5,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T11:30:00Z,78.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T11:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T12:00:00Z,75.1,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T12:00:00Z,75.1,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T12:00:00Z,78.5,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T12:00:00Z,78.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T12:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:10:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:10:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T12:30:00Z,76.3,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T12:30:00Z,76.3,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T12:30:00Z,77.3,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T12:30:00Z,77.3,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T12:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T13:00:00Z,75.8,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T13:00:00Z,75.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T13:00:00Z,72.9,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T13:00:00Z,72.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T13:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T13:30:00Z,73.6,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T13:30:00Z,73.6,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T13:30:00Z,72.7,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T13:30:00Z,72.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T13:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T14:00:00Z,73.4,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T14:00:00Z,73.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T14:00:00Z,75.1,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T14:00:00Z,75.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T14:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T14:30:00Z,73.2,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T14:30:00Z,73.2,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T14:30:00Z,75.6,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T14:30:00Z,75.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T14:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T15:00:00Z,72.4,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T15:00:00Z,72.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T15:00:00Z,75.4,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T15:00:00Z,75.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T15:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T15:30:00Z,66.8,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T15:30:00Z,66.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T15:30:00Z,73.1,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T15:30:00Z,73.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T15:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T16:00:00Z,65.1,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T16:00:00Z,65.1,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T16:00:00Z,73.8,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T16:00:00Z,73.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T16:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:10:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:10:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T16:30:00Z,64.3,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T16:30:00Z,64.3,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T16:30:00Z,73.7,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T16:30:00Z,73.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T16:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T17:00:00Z,66.6,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T17:00:00Z,66.6,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T17:00:00Z,73.2,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T17:00:00Z,73.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T17:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T17:30:00Z,65.7,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T17:30:00Z,65.7,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T17:30:00Z,74.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T17:30:00Z,74.0,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T17:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T18:00:00Z,65.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T18:00:00Z,65.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T18:00:00Z,75.5,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T18:00:00Z,75.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T18:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T18:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T18:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T18:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T18:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T18:30:00Z,64.7,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T18:30:00Z,64.7,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T18:30:00Z,75.4,22222222 
